"city","id","host_is_superhost","host_since","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","maximum_nights","has_availability","number_of_reviews","review_scores_rating","review_scores_accuracy","cancellation_policy","reviews_per_month","zipcode","gdp","text","word_count","sd","ave_sentiment","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X"
"New York",10405509,FALSE,2014-09-16,1,TRUE,FALSE,"Kips Bay",TRUE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",189,2,0,365,365,TRUE,7,100,10,"strict_14_with_grace_period",0.23,10010,65877818,"quiet doorman building next to all major transportation lines and surrounded by great restaurants and shopping.  i am a 10 minute walk to union square and close to soho,  chelsea,  flatiron and the east village among other popular areas.   you will love my place because of the views of the empire state building i have from my apt and rooftop,  my tempurpedic mattress,  the fully stocked kitchen,  free wifi and its coziness.  my place is good for couples,  solo adventurers,  and business travelers.  luxurious,  comfortable full size bed with a tempurpedic matters  doorman building with a beautiful roof deck and laundry in the building  full kitchen with refrigerator and microwave   high speed internet  closet with tons of hangup space  clean linens,  towels,  and wash cloths provided  lamp,  desk,  chair,  and fulllength mirror  complementary umbrella guests have full access to both the kitchen,  bathroom,  rooftop and laundry room.  i have a fully loaded full size kitchen which is great for cook,tv, cable tv ,internet,wifi, air conditioning , wheelchair accessible ,kitchen,doorman,elevator,heating,washer,dryer, smoke detector ,essentials,shampoo, lock on bedroom door , 24hour checkin ,hangers, hair dryer ,iron, laptop friendly workspace , translation missing en.hostingamenity49 , translation missing en.hostingamenity50 .",199,0.231086884104496,0.347643459336828,"doc738",33,19,3,4,13,12,0,95,4,0,10,0,44,0,0,8,0
"New York",22637889,FALSE,2014-02-09,2,TRUE,TRUE,"Alphabet City",TRUE,"Apartment","Private room",2,1,0,1,"Real Bed",100,1,30,3,60,TRUE,1,100,10,"flexible",0.23,10009,65877818,"prime location in east village nyc center of nyc nightlife,  trendy restaurants,  happy hour spots,  bottomless brunch gems,  soho stores,  and pop up art galleries.  5 minute walk to subway,  across from market,  citibike,  and wine bars.  located on the 4th floor of our complex walk up.  in the room you have a queen bed  and a desk.,tv,wifi, air conditioning ,kitchen, smoking allowed , free street parking ,heating, smoke detector ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer , laptop friendly workspace , private living room ,microwave,refrigerator, dishes and silverware , cooking basics ,oven,stove, luggage dropoff allowed .",97,0.187465574696003,0.169360913479832,"doc739",11,11,0,0,4,4,0,58,1,0,2,0,34,0,0,6,0
"New York",5711275,FALSE,2015-07-16,1,TRUE,TRUE,"Alphabet City",TRUE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,1,0,1,29,TRUE,9,95,10,"flexible",0.28,10009,65877818,"680 sq ft,  queen bed,  backyard,  laundry,  gym,  free pool across street,  quiet,  les across the street,  infinite restaraunt and nightlife options,  full kitchen,  4 burner gas stove and oven,  dishwasher,  flat screen tv,  full sized fridge,  2 ac units,tv, cable tv ,internet,wifi, air conditioning , wheelchair accessible ,kitchen,gym,elevator, buzzerwireless intercom ,heating, familykid friendly ,washer,dryer, smoke detector , first aid kit ,essentials.",62,0,0.330200330200495,"doc740",13,2,0,0,2,1,0,43,3,0,0,0,32,0,0,1,0
"New York",161430,FALSE,2010-10-07,5,TRUE,TRUE,"Harlem",TRUE,"Apartment","Private room",3,1,1,2,"Real Bed",110,2,35,1,30,TRUE,173,94,9,"moderate",1.77,10027,65877818,"semi private bedroom httpswww. airbnb. comrooms152259 private comfy bedroom httpswww. airbnb. comrooms56859 private luxury suite httpswww. airbnb. comrooms60666  street view httpswww. airbnb. comrooms128975 private penthouse httpswww. airbnb. comrooms54544 please take a moment to check them out,  one of them may be a better fit for you.  this fabulously located two bedroom duplex apartment on the garden and parlor floors of a classic brownstone is clean,  quiet and comfortable.  you will have the northern facing bedroom with its own private ensuite bathroom.   this room is perfectly located and setup for tourists and those visiting for study or business.   youre only minutes away from times square via the subway at 125th st. ,  and after a day enjoying the attractions of new york city,  youll love coming back to relax in the sunny living area,  catch up with friends at home via the free wifi connection,  watch some television,  soak in the tub or take a quick nap on the com,tv,wifi, air conditioning ,kitchen,heating, familykid friendly , smoke detector , carbon monoxide detector ,essentials,shampoo,hangers, hair dryer ,iron, laptop friendly workspace , self checkin ,lockbox.",183,0.269096670844033,0.366613154180415,"doc741",20,21,5,5,7,15,2,75,5,1,7,0,33,0,0,16,7
"New York",6832656,TRUE,2015-01-06,1,TRUE,FALSE,"Upper West Side",TRUE,"Apartment","Entire home/apt",3,1,0,1,"Real Bed",136,1,0,3,1125,TRUE,32,96,10,"flexible",0.87,10023,65877818,"this studio is in a prime location surrounded by countless restaurants,  boutique shops and bars.  the neighborhood is quiet and yet you can be anywhere in a flash.  the studio is large and has plenty of room to spread outits the ultimate new york pad,tv,internet,wifi, air conditioning ,kitchen,elevator,heating, familykid friendly , smoke detector ,hangers, hair dryer , laptop friendly workspace .",63,0.10175114401214,0.104965839910761,"doc742",9,4,2,5,3,6,0,28,0,1,2,0,16,0,0,3,0
"New York",7768970,FALSE,2015-05-06,1,TRUE,TRUE,"Upper West Side",TRUE,"Apartment","Entire home/apt",4,1,0,2,"Real Bed",103,2,25,3,1125,TRUE,1,100,10,"moderate",0.03,10025,65877818,"our cozy studio home is the perfect place to relax from the exciting city! close to the 1 train,  central park,  riverside park,  and much more! with a  queen bed for 2 and a comfy ikea couchfold out bed,  our home comfortably sleeps up to 4 people.  a studio on the upper west side in manhattan.  this is our home and we absolutely love it.  we rent it out when we travel.  guests will have access to the entire studio apartment during their stay.  that includes the bedroom area,  living room with a smart tv,  desk space,  wifi,  large full functioning kitchen and bathroom.  there is also a laundry room across the hall from the apartment.  i am readily available for any and all inquiries related to the apartment or just the city in general! i am best reached via text or call.  the upper west side is a wonderful part of the city! with central park just a few blocks away,  and riverside park just across the street,  our location is ideal! there are many grocery stores,  great restaurants,  bars,  an upbeat jaz,tv,internet,wifi, air conditioning ,kitchen,breakfast, buzzerwireless intercom ,heating, familykid friendly ,washer, smoke detector , carbon monoxide detector , first aid kit ,essentials,shampoo, 24hour checkin ,hangers, hair dryer ,iron, laptop friendly workspace .",213,0.223909690498726,0.303822253399208,"doc743",28,22,13,7,8,23,1,80,4,1,17,0,47,0,0,13,0
"New York",1164271,FALSE,2011-02-16,1,TRUE,TRUE,"Lower East Side",TRUE,"Apartment","Private room",2,1,1,1,"Real Bed",95,1,20,1,1125,TRUE,7,77,9,"flexible",0.13,10002,65877818,"i have a two bedrooms apartment and i m renting a room while living here.  my flat is located on the 2nd floor.   the apartment and the bedrooms are clean  quiet with ac.  its across the street from seward park.  the bedroom i m renting,  is furnished  also includes high speed internet connection and the living room is pretty big and has flat screen tv and dvd player and a ps4 and a nespresso machine.  there is a full kitchen to use and also includes a washer and a dryer.  i m a great host,  i can recommend a lot of good places in the neighborhood,  i have been living in new york for 12 years.  my place is 2 minutes the f train  there are great restaurants  bars around.   that part of the lower east side is very residential,  and is very safe at night.   i live 3 blocks from the f train station is east broadway feel free to use the rest of the apartement kitchen,  washer,  dryer,  tv i live 3 blocks from the f train station is east broadway,tv,internet,wifi, air conditioning ,kitchen,heating, familykid friendly ,washer,dryer, smoke detector ,essentials.",193,0.20979080966633,0.193719670099727,"doc744",17,13,10,16,10,23,0,69,5,2,13,0,27,1,0,19,0
"New York",3869483,FALSE,2014-12-02,2,TRUE,FALSE,"Upper West Side",FALSE,"Apartment","Entire home/apt",3,1,0,0,"Real Bed",93,2,20,30,1125,TRUE,15,71,7,"strict_14_with_grace_period",0.31,10024,65877818,"you will be in the heart of the upper west side  youve got mail,  zabars, shake shack,  citronela,  packed with enough restaurants,  bars,  and shops to keep you smiling.  send a message for more rates and other options best location historic brownstone charming townhouse on treelined street.   high ceilings, brick walls, decorative fireplace.  great for families.  quiet,  facing back gardens,  free internet,  cable tv.  queens size bed and a sofa bed.  steps from central park west,  more than two people will be an additional 20 charge.  other apartments also available.  high season rates will be higher. . .  special discounts for january and feb.  bars, shops, restaurants, laundry next door, etc.  great location! near subway and bus lines.  walk to all museums,  museum of natural history,  metropolitan,  guggenheim,  frick,  charming apartment two blocks away from the museum of natural history  remember movie night at the museum or the squid  the whale.  walk to central park is about 150 feet.  you will be,tv, cable tv ,wifi, air conditioning ,kitchen,heating, familykid friendly .",168,0.188907378499463,0.22542602682284,"doc745",27,16,6,11,6,10,1,70,5,1,4,2,44,0,0,10,1
"New York",16569048,TRUE,2012-02-27,1,TRUE,TRUE,"Upper East Side",TRUE,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",170,1,0,2,14,TRUE,36,98,10,"strict_14_with_grace_period",2.42,10028,65877818,"a cozy and elegant studio apartment in a walk up building in upper east side.  located on the 2nd floor,  well decorated with lots of natural lights.  approx 600 sq feet with high ceiling.  best location next to new 2nd avenue subway and all the restaurants and bars in the area.  the unit is located on a quiet street with convenient stores,  super markets and laundromat next door and walking distance to central park and major museums.  great place to experience being the true upper east sider.  the guest will be meeting the host in the apartment and and please ring the buzzer at the door when arrive.  the host will explain the details about the apartment and hand over the keys with access the front door of the building the and unit.  there is no doorman nor concierge service at the building.  guest can reach out directly via email,  text or phone calls.   cvs,  supermarket and delis in 1 block walking distance on 1st avenue.    dry clean and laundromat options on 82nd street,  or 1st ave at 84th st,tv,wifi, air conditioning ,kitchen, paid parking off premises ,heating, smoke detector ,essentials,shampoo,hangers, hair dryer ,iron, laptop friendly workspace , hot water , bed linens ,microwave, coffee maker ,refrigerator,dishwasher, dishes and silverware , cooking basics ,oven,stove, host greets you .",218,0.215328134119423,0.202368812549281,"doc746",29,26,5,6,16,23,1,92,3,1,3,0,41,0,1,13,0
"New York",27098640,FALSE,2011-12-05,1,TRUE,TRUE,"Flatiron District",TRUE,"Apartment","Entire home/apt",6,1,2,2,"Real Bed",115,4,25,2,5,TRUE,68,94,10,"strict_14_with_grace_period",0.99,10001,65877818,"large living space,  with high ceilings,  4th floor walk up in the heart of nyc beautiful spacious  twobedroom apartment in prime flatiron location 5 ave and 28th street.  just feet off of 5th ave,  4 blocks from the empire state,  2 blocks from madison square park,  4 blocks from flatiron building,  5 blocks from penn station  some of the cities best restaurants and shopping just outside the door literally next door to the nomad hotel,  ace hotel subways n q r subway lines are on the same block.   great apartment,  but it is a 4th floor walk up.   1bedroom,  one king bed  1bedroom,  1 queen bed  large living space  dressing area  bathroom with shower and tub  air conditioned  flat screen tv,  dvd and wifi  kitchen is small but with full appliances  please let me know if youre interested! please note we are renting 30 day minimum  stays and sharing the apartment with us,  the current residents the 2 large bedrooms,  bathroom,  livingroom and kitchen adjacent to the 28th street subway s,tv, cable tv ,internet,wifi, air conditioning ,kitchen, paid parking off premises , buzzerwireless intercom ,heating, smoke detector , carbon monoxide detector , fire extinguisher ,essentials,shampoo, 24hour checkin ,hangers, hair dryer ,iron, laptop friendly workspace , self checkin ,lockbox, hot water , luggage dropoff allowed .",204,0.247068840359709,0.203502582591371,"doc747",28,21,4,5,9,12,2,102,12,1,5,0,42,1,0,12,1
"New York",32300698,FALSE,2016-10-01,4,TRUE,FALSE,"Manhattan",TRUE,"Apartment","Private room",2,2,1,1,"Real Bed",65,1,19,25,1124,TRUE,20,85,9,"strict_14_with_grace_period",0.95,10002,65877818,"live in the hotspot  a quiet lower east side block surrounded by galleries,  award winning restaurants,  hip bars and good people.  this spacious room has all that you need  queen bed,  chaise lounge,  desk,  full closet,  and great roommates.  this is a classic new york neighborhood with good new york people.  we are immigrants,  artists,  travellers,  professionals and laid back.  we share space with people who respect other people in our home,  and this is the case for the most part in our city.  we share a cozy common area and kitchen and we share the two bathrooms in our space.  the goal is a quiet home in a busy city.   our apartment stretches over the entire floor of the building.  we have two big and clean bathrooms,  a fully equipped kitchen with a dining  living room area.  my roommate lives here fulltime and you will likely interact with him.  he is a professional cook who works most days and evenings.  should you have any questions,  comments,  or concerns please feel free to contact him.  if y,wifi, air conditioning ,kitchen, paid parking off premises ,heating,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace , translation missing en.hostingamenity49 , translation missing en.hostingamenity50 , hot water , bed linens , extra pillows and blankets ,microwave, coffee maker ,refrigerator, dishes and silverware , cooking basics ,oven,stove,other.",227,0.244139459479072,0.282303908114083,"doc748",29,15,4,7,12,18,1,94,4,1,22,0,51,1,0,19,0
"New York",27509366,TRUE,2016-07-14,1,TRUE,FALSE,"Financial District",TRUE,"Apartment","Entire home/apt",6,1,3,3,"Real Bed",180,2,20,3,1125,TRUE,50,96,9,"strict_14_with_grace_period",5.47,10005,65877818,"beautiful,  comfortable and fully furnished three bedroom apartment on wall street in a doorman building.  the apartment is located close to subway stations which makes it perfect for exploring the city! walking distance to world trade center,  911 memorial,  hudson river side and tons of restaurants and bars.   marble bathrooms,  modern kitchen and living room.  the apartment is bright with good natural light due to many windows.  any checkins after 11pm will result in 200 late checkin fee.,tv, cable tv ,wifi, air conditioning ,kitchen,gym,elevator,heating,washer,dryer, smoke detector , carbon monoxide detector , first aid kit , fire extinguisher ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace ,bathtub, window guards , hot water , bed linens , extra pillows and blankets , ethernet connection ,microwave, coffee maker ,refrigerator,dishwasher, dishes and silverware , cooking basics ,stove, long term stays allowed , host greets you , paid parking on premises .",146,0.176446873385666,0.298593529677243,"doc749",18,11,1,3,6,5,0,83,4,1,3,0,47,1,0,12,0
"New York",8408484,FALSE,2015-06-08,1,TRUE,TRUE,"Harlem",TRUE,"Apartment","Private room",2,1,1,1,"Real Bed",80,1,0,2,1125,TRUE,55,97,10,"moderate",1.61,10026,65877818,"make historic harlem your place of stay while you visit new york.  next door to the subway,  in the center of restaurant row,  and harlem landmarks.  you will feel the true essence of nyc life while you are being hosted by a great neighborhood.  my apartment offers a serene setting away from the busy streets bellow.  the apartment is located on the third floor of a five floor walk up.  the building is quiet and peaceful and all the neighbors are very welcoming.   the room is located on the back half of the building,  so street noise is never a concern.  the common room is flooded with light for the majority of the day with two big windows that open to the back green space.  the living room holds a comfortable couch for lounging on arrival or inbetween site seeing.  large screen smart tv,  to catch up on news,  movies,  or listen to your favorite music.  a small dinning table is available for you to enjoy home cooked meals.   the fully equipped kitchen,  is ready for any amateur or expert cook! youll h,tv, cable tv ,internet,wifi, air conditioning ,kitchen, free street parking , buzzerwireless intercom ,heating, smoke detector , carbon monoxide detector ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace , translation missing en.hostingamenity49 , translation missing en.hostingamenity50 , self checkin ,lockbox, hot water .",228,0.262214767820472,0.279261212921718,"doc750",29,23,7,11,6,25,2,88,4,2,9,0,43,3,0,19,0
"New York",21385958,FALSE,2018-07-06,3,TRUE,FALSE,"Upper East Side",TRUE,"Apartment","Private room",2,1,3,1,"Real Bed",120,1,30,1,28,TRUE,31,93,10,"moderate",5.2,10128,65877818,"beautiful boutique chic room.  its warm and cozy but also modern looking with new clean furniture.   the apartment is exceptionally quiet for nyc and has amazing light all day long with cool views of the neighborhood.  youll have everything you need around and feel like a cool local new yorker.  this wonderful neighborhood is very close to central park and the best museums in nyc.  instant access to tons of awesome restaurants and shopping areas.  this listing is for one bedroom in a three bdr 1st floor apartment.  the room has a very warm,  stylish and cozy vibe.  it offers a lot of light,  privacy and is very quiet.  price set for 1 person but its perfect for 2 people.  please dm and let me know how many ppl will stay so i can arrange your booking accordingly.  i have another room which you can squeeze in a third personideally a kid on the inflatable if youre only staying for a couple of nights please ask for assistance to book that if you need space for 3.  let guests know what parts o,wifi, air conditioning ,kitchen, free street parking ,heating,washer,dryer, smoke detector , carbon monoxide detector , first aid kit ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron,bathtub, hot water ,microwave, coffee maker ,refrigerator, dishes and silverware , cooking basics ,oven,stove, stepfree access , stepfree access , stepfree access , stepfree access , host greets you .",233,0.33290264984477,0.468675167547649,"doc751",30,22,11,9,11,17,3,90,5,1,14,0,44,3,0,21,0
"Queens",21158913,FALSE,2016-01-07,2,TRUE,FALSE,"East Elmhurst",TRUE,"House","Private room",2,1,1,1,"Real Bed",56,1,0,2,14,TRUE,8,85,9,"flexible",2.22,11369,25466516,"overall east elmhurst is a great neighborhood.  everything is nearby for example restaurants,  pharmacies, supermarkets.  there are buses which can take you near to 42 st time square and harlem or astoria,  all in less than 30 minutes.  although east elmhurst is a quiet family oriented neighborhood, there are many lounges and bars in the area if youre into that sort of thing.  also thought i should mention it is a very diverse area culturally and lgbt safe.  love living here! we have a friendly cat that lives downstairs.,wifi, air conditioning ,kitchen, free street parking , hot tub ,heating, smoke detector , carbon monoxide detector , fire extinguisher ,essentials, lock on bedroom door ,hangers, private entrance , hot water , host greets you .",117,0.147198846652223,0.181622004964537,"doc752",12,7,12,6,4,7,1,41,2,0,11,2,26,2,0,12,0
"Queens",29908076,FALSE,2017-06-15,3,TRUE,FALSE,"Ridgewood",TRUE,"Apartment","Private room",2,1,1,1,"Real Bed",60,1,0,2,1125,TRUE,2,100,8,"moderate",2,11385,25466516,"this beautiful 3bd apartment is located in ridgewood,  queens.  queens has been rated the most diverse and multicultural place on earth ! as so youll find many restaurants that serve amazing latin,  middle eastern,  and italian food ! bars in the area are also unique and many have live shows !  this beautiful room is private and homes a queens size bed with a comfortable mattress.  the room has plenty of storage space.  youll love it!  im available for anytime ! dont hesitate to ask me anything  public transportation is only 9 mins away by foot,  the l train which will make a trip to union square a mere 25 min trip  the m train which make going to china town and little italy a breeze with no transfers!.  there are also plenty of buses which go to many different parts of nyc.  if you have any questions you can just ask,  id be happy to help  also the block the dwelling is on sports a spacious bike lane !,wifi, air conditioning ,kitchen,heating, smoke detector , carbon monoxide detector , fire extinguisher ,essentials, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace , hot water .",189,0.154658641005344,0.206099526521518,"doc753",26,14,10,14,5,17,1,68,3,4,11,0,30,1,0,20,0
"Queens",3784836,FALSE,2014-11-21,2,TRUE,TRUE,"Woodside",TRUE,"Apartment","Private room",1,1,1,1,"Airbed",30,1,10,5,28,TRUE,2,80,8,"moderate",0.05,11377,25466516,"a cozy room in a three bedroom apartment in a neighborhood full of great restaurants woodside.  very close to 7, m, r, f, e trains.  great location!  there is a queensize air mattress which is very comfortable better than many beds.,wifi, air conditioning ,kitchen, buzzerwireless intercom ,heating, smoke detector , carbon monoxide detector ,essentials.",53,0.189511633362811,0.295044478906236,"doc754",9,5,3,1,0,4,1,25,2,0,2,0,16,0,0,2,0
"New York",3076718,TRUE,2014-07-31,1,TRUE,TRUE,"Harlem",TRUE,"Apartment","Private room",1,1,0,1,"Real Bed",85,1,90,5,180,TRUE,25,98,10,"strict_14_with_grace_period",0.49,10026,65877818,"just a short walk to central park west  columbia university  mount sinaist.  lukes hospital.  spacious,  private,  furnished room with a park view on a treelined street.  includes fullsized bed cedar wardrobe recliner desk ac ceiling fan lamps mini fridge nonworking fireplace wood floors.  share kitchen,  pantry,  and bathroom.  conveniently bike rentalaccessible.  variety of mta buses,  and express  local subways require a metrocard.  minutes to columbus circle  times square  soho.  the guest room is situated near the entrance of the apartment,  pantry,  kitchen,  and bathroom.  other private rooms are beyond the bathroom,  so you really experience the sense of having a studio.  lots of privacy  free to leave and return as you please.  the comfy,  fullsized bed provides a restful sleep.  occasional,  new york city nighttime sounds that one quickly gets used to and sleeps through.  the pantry is stocked with staples and spices that can be shared as long as items are replenished in a t,wifi, air conditioning , wheelchair accessible ,kitchen, paid parking off premises ,elevator, free street parking , indoor fireplace , buzzerwireless intercom ,heating,washer,dryer, smoke detector , carbon monoxide detector , first aid kit , safety card , fire extinguisher ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace , translation missing en.hostingamenity49 , translation missing en.hostingamenity50 , hot water , bed linens , extra pillows and blankets ,microwave,refrigerator, dishes and silverware , cooking basics ,oven,stove, luggage dropoff allowed , long term stays allowed , wide hallway clearance , stepfree access , wide doorway , welllit path to entrance , stepfree access , wide clearance to bed , accessibleheight bed , stepfree access , accessibleheight toilet , stepfree access , host greets you , handheld shower head , fixed grab bars for shower , shower chair .",272,0.228846226397655,0.292126192854721,"doc755",36,17,8,6,8,15,1,144,2,2,5,0,76,4,0,23,0
"New York",7482191,FALSE,2014-05-28,98,TRUE,TRUE,"Hell's Kitchen",TRUE,"Apartment","Entire home/apt",4,1,0,2,"Real Bed",230,1,0,30,1125,TRUE,1,100,10,"strict_14_with_grace_period",0.42,10019,65877818,"features  elevator building with doorman  kitchen equipped with appliances including dishwasher,  oven,  fridge.   sofabed  wireless internet available  flat screen tv with basic channels  comfortable sofa bed in living room  dining table  towels and linens provided free of charge,tv, cable tv ,wifi, air conditioning ,kitchen, pets allowed ,doorman,elevator,heating, familykid friendly ,washer,dryer, smoke detector , carbon monoxide detector ,essentials,shampoo, 24hour checkin ,hangers, hair dryer ,iron, laptop friendly workspace , self checkin , building staff .",74,0.102638432415945,0.266721400250502,"doc756",9,4,0,0,1,0,0,51,1,0,1,0,27,1,0,6,0
"New York",14901716,FALSE,2016-06-12,1,TRUE,FALSE,"Soho",TRUE,"Loft","Entire home/apt",4,2,2,2,"Real Bed",600,1,0,4,1125,TRUE,6,100,10,"moderate",0.35,10012,65877818,"2 bedrooms loft in the heart of soho,  this apartment has the perfect location near the mercer hotel,  angelika film center and walking distance from nolita,  noho,  tribeca,  west village.  very spacious 2 bedrooms2 full bathrooms,  high ceilings,  very luminous,  fully equipped kitchen,  with wd and doorman.  all access entire home and building rooftop,tv, cable tv ,wifi, air conditioning ,kitchen,elevator,heating, familykid friendly ,washer,dryer, smoke detector , carbon monoxide detector , first aid kit , safety card ,essentials,shampoo,hangers, hair dryer ,iron, laptop friendly workspace , self checkin , building staff , high chair , roomdarkening shades , hot water ,microwave, coffee maker ,refrigerator,dishwasher, dishes and silverware , cooking basics ,oven,stove, stepfree access , wide doorway , flat path to front door , stepfree access , wide doorway , wide clearance to bed , accessibleheight bed , stepfree access , accessibleheight toilet , stepfree access , wide entryway .",133,0.241923552445757,0.383486677449349,"doc757",15,7,11,1,4,5,0,85,3,0,1,0,56,0,0,4,0
"New York",14205446,TRUE,2017-03-14,50,TRUE,FALSE,"Murray Hill",TRUE,"Apartment","Entire home/apt",2,1,0,2,"Real Bed",195,1,0,30,1125,TRUE,1,80,8,"moderate",0.08,10016,65877818,"fully furnished studio with wood floor in 14 floor doorman building in midtown manhattan.  3 blocks from grand central station and close to the empire state building,  times square and the united nations.  all utilities,  cable,  wifi,  local calls,  biweekly housekeeping,  toiletries,  inroom coffee and tea supplies and access to gym and business center included in price.  24 hour reception desk.  onsite laundry room.  refundable security deposit of 500 required.  approx.  9. 5 nyc taxes to be added.  private apartment in safe midtown east side neighborhood.  onsite host available 24 hours.   this large studio apartment has one queen bed,  or 1 king,  or 2 double beds,   night stands,  dresser,  love seat,  desk,  dining table and chairs,   phone,  tv,  safe deposit box,  iron and ironing board and large closets.  kitchenette with stoveoven combo,  refrigerator,  microwave,  toaster,  coffee maker with free coffee and tea supplies,  cooking utensils,  dinnerware,  silverware.  full bath with hair dryer,  shampoo,  soap,tv, cable tv ,wifi, air conditioning ,kitchen,gym,elevator,heating, familykid friendly ,washer,dryer, smoke detector , carbon monoxide detector , first aid kit , fire extinguisher ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace , private entrance , hot water , bed linens , extra pillows and blankets .",192,0.132205484617575,0.183641352647137,"doc758",34,13,1,2,12,4,0,118,9,1,1,0,67,0,0,5,1
"New York",4819905,FALSE,2013-06-21,1,TRUE,FALSE,"Harlem",TRUE,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",105,1,10,5,25,TRUE,5,90,10,"flexible",0.11,10026,65877818,"right on the corner of 117th and frederick douglass,  this cozy and sweetly decorated studio is what many people consider a space that makes you feel right at home.   the location is amazing and filled with restaurants,  bars and people.  very safe.,tv, cable tv ,internet,wifi, air conditioning ,kitchen, pets allowed , buzzerwireless intercom ,heating, familykid friendly , smoke detector ,shampoo,hangers,iron, laptop friendly workspace .",65,0.212486150323559,0.365470406879248,"doc759",10,4,3,2,4,4,0,27,0,0,4,0,20,0,0,6,0
"New York",12267613,FALSE,2016-05-15,3,TRUE,TRUE,"East New York",FALSE,"Apartment","Entire home/apt",4,1,2,2,"Real Bed",185,4,50,1,1125,TRUE,1,80,10,"flexible",0.08,11208,65877818,"2 bedrooms and living room with smart tv  with internet easy access to mass transit also walking distance to a major mall and restaurants around the neighborhood also a 15 minutes drive to jfk airport,tv,wifi, air conditioning ,kitchen,heating, smoke detector , carbon monoxide detector ,essentials,hangers,iron, self checkin , building staff .",51,0,0.252050415125042,"doc760",4,5,2,0,2,3,0,30,2,1,0,0,13,0,0,4,0
"New York",24098744,FALSE,2015-11-11,1,TRUE,FALSE,"Union Square",TRUE,"Loft","Entire home/apt",6,1,2,4,"Real Bed",400,5,30,5,1125,TRUE,9,100,10,"strict_14_with_grace_period",3.86,10003,65877818,"2 story loft right on union square park with enormous windows  high vaulted ceilings.  a unique specialty in the sense of the actual living in nyc feeling with the entire loft ambience of this downtown residence.  one massive bedroom  a huge sleeping loft  a large living room.  at the cusp of major neighborhoods including,  greenwich village,  flatiron,  west village,  east village,  chelsea,  soho,  noho,   midtown.  every direction leads you to a different story.  close to nyu,  parsons,   attractions! take the elevator up to the this architectural loft duplex treat making it new york citys most wanted lofts.    this home is located in one of the best area of manhattan.  one block away from union square.  there is also lots of restaurant options within walking distance ranging from pizzerias,  chinese food and sushi.  also,  there are mediterranean and italian restaurants nearby.  come stay with us at our  private duplex loft with extra large windows .  comfortably sleeping 5 guests,  offering a brig,tv, cable tv ,wifi, air conditioning ,kitchen, paid parking off premises ,elevator,heating,washer,dryer, smoke detector , carbon monoxide detector ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace ,bathtub, hot water , bed linens , extra pillows and blankets , ethernet connection ,microwave, coffee maker ,refrigerator,dishwasher, dishes and silverware , cooking basics ,oven,stove, host greets you .",217,0.14495102121983,0.160248241158817,"doc761",27,25,9,1,4,17,0,104,6,0,8,0,59,1,0,17,0
"New York",32794365,FALSE,2018-12-17,2,TRUE,FALSE,"Chelsea",TRUE,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",175,1,0,5,1125,TRUE,1,100,10,"strict_14_with_grace_period",1,10001,65877818,"bright charming home on a quiet treelined street in middle of manhattan.  fully furnished with tv,  couch,  queen size bed,  love seat,  coffee table and computer desk.  wifi,  air conditioner,  iron and hair dryer.  very clean and safe place.  conveniently located,  near ace and 123 subway line.  lots of shops and restaurants nearby.  entire apartment for your use generally reachable anytime.  safe and very central near ace and 123 subway lines,  super market just around the corner.,tv,wifi, air conditioning ,kitchen,elevator, hot tub ,heating,washer,dryer, smoke detector , carbon monoxide detector ,essentials,shampoo,hangers, hair dryer ,iron, laptop friendly workspace .",100,0.409028207114931,0.468487675272925,"doc762",11,9,8,0,7,2,1,56,3,0,2,0,32,0,0,2,1
